date,puissance_w,type_valeur,jour_semaine,pas_temps
2021-08-04 13:00:00,256.0,Mesurée,mercredi,60.0
2021-08-04 14:00:00,394.0,Mesurée,mercredi,60.0
2021-08-04 15:00:00,2068.0,Mesurée,mercredi,60.0
2021-08-04 16:00:00,607.0,Mesurée,mercredi,60.0
2021-08-04 17:00:00,287.0,Mesurée,mercredi,60.0
2021-08-04 18:00:00,252.0,Mesurée,mercredi,60.0
2021-08-04 19:00:00,216.0,Mesurée,mercredi,60.0
2021-08-04 20:00:00,241.0,Mesurée,mercredi,60.0
2021-08-04 21:00:00,234.0,Mesurée,mercredi,60.0
2021-08-04 22:00:00,556.0,Mesurée,mercredi,60.0
2021-08-04 23:00:00,219.0,Mesurée,mercredi,60.0
2021-08-05 00:00:00,236.0,Mesurée,jeudi,60.0
2021-08-05 01:00:00,239.0,Mesurée,jeudi,60.0
2021-08-05 02:00:00,219.0,Mesurée,jeudi,60.0
2021-08-05 03:00:00,1106.0,Mesurée,jeudi,60.0
2021-08-05 04:00:00,205.0,Mesurée,jeudi,60.0
2021-08-05 05:00:00,252.0,Mesurée,jeudi,60.0
2021-08-05 06:00:00,231.0,Mesurée,jeudi,60.0
2021-08-05 07:00:00,208.0,Mesurée,jeudi,60.0
2021-08-05 08:00:00,258.0,Mesurée,jeudi,60.0
2021-08-05 09:00:00,3556.0,Mesurée,jeudi,60.0
2021-08-05 10:00:00,5312.0,Mesurée,jeudi,60.0
2021-08-05 11:00:00,2659.0,Mesurée,jeudi,60.0
2021-08-05 12:00:00,3087.0,Mesurée,jeudi,60.0
2021-08-05 13:00:00,883.0,Mesurée,jeudi,60.0
2021-08-05 14:00:00,258.0,Mesurée,jeudi,60.0
2021-08-05 15:00:00,284.0,Mesurée,jeudi,60.0
2021-08-05 16:00:00,261.0,Mesurée,jeudi,60.0
2021-08-05 17:00:00,5108.0,Mesurée,jeudi,60.0
2021-08-05 18:00:00,1092.0,Mesurée,jeudi,60.0
2021-08-05 19:00:00,259.0,Mesurée,jeudi,60.0
2021-08-05 20:00:00,256.0,Mesurée,jeudi,60.0
2021-08-05 21:00:00,254.0,Mesurée,jeudi,60.0
2021-08-05 22:00:00,564.0,Mesurée,jeudi,60.0
2021-08-05 23:00:00,268.0,Mesurée,jeudi,60.0
2021-08-06 00:00:00,217.0,Mesurée,vendredi,60.0
2021-08-06 01:00:00,242.0,Mesurée,vendredi,60.0
2021-08-06 02:00:00,235.0,Mesurée,vendredi,60.0
2021-08-06 03:00:00,216.0,Mesurée,vendredi,60.0
2021-08-06 04:00:00,270.0,Mesurée,vendredi,60.0
2021-08-06 05:00:00,209.0,Mesurée,vendredi,60.0
2021-08-06 06:00:00,236.0,Mesurée,vendredi,60.0
2021-08-06 07:00:00,232.0,Mesurée,vendredi,60.0
2021-08-06 08:00:00,719.0,Mesurée,vendredi,60.0
2021-08-06 09:00:00,2792.0,Mesurée,vendredi,60.0
2021-08-06 10:00:00,895.0,Mesurée,vendredi,60.0
2021-08-06 11:00:00,495.0,Mesurée,vendredi,60.0
2021-08-06 12:00:00,627.0,Mesurée,vendredi,60.0
2021-08-06 13:00:00,265.0,Mesurée,vendredi,60.0
2021-08-06 14:00:00,1781.0,Mesurée,vendredi,60.0
2021-08-06 15:00:00,2644.0,Mesurée,vendredi,60.0
2021-08-06 16:00:00,3615.0,Mesurée,vendredi,60.0
2021-08-06 17:00:00,2453.0,Mesurée,vendredi,60.0
2021-08-06 18:00:00,1719.0,Mesurée,vendredi,60.0
2021-08-06 19:00:00,267.0,Mesurée,vendredi,60.0
2021-08-06 20:00:00,534.0,Mesurée,vendredi,60.0
2021-08-06 21:00:00,293.0,Mesurée,vendredi,60.0
2021-08-06 22:00:00,221.0,Mesurée,vendredi,60.0
2021-08-06 23:00:00,645.0,Mesurée,vendredi,60.0
2021-08-07 00:00:00,725.0,Mesurée,samedi,60.0
2021-08-07 01:00:00,227.0,Mesurée,samedi,60.0
2021-08-07 02:00:00,260.0,Mesurée,samedi,60.0
2021-08-07 03:00:00,236.0,Mesurée,samedi,60.0
2021-08-07 04:00:00,255.0,Mesurée,samedi,60.0
2021-08-07 05:00:00,240.0,Mesurée,samedi,60.0
2021-08-07 06:00:00,259.0,Mesurée,samedi,60.0
2021-08-07 07:00:00,379.0,Mesurée,samedi,60.0
2021-08-07 08:00:00,573.0,Mesurée,samedi,60.0
2021-08-07 09:00:00,244.0,Mesurée,samedi,60.0
2021-08-07 10:00:00,238.0,Mesurée,samedi,60.0
2021-08-07 11:00:00,260.0,Mesurée,samedi,60.0
2021-08-07 12:00:00,212.0,Mesurée,samedi,60.0
2021-08-07 13:00:00,283.0,Mesurée,samedi,60.0
2021-08-07 14:00:00,424.0,Mesurée,samedi,60.0
2021-08-07 15:00:00,925.0,Mesurée,samedi,60.0
2021-08-07 16:00:00,249.0,Mesurée,samedi,60.0
2021-08-07 17:00:00,347.0,Mesurée,samedi,60.0
2021-08-07 18:00:00,259.0,Mesurée,samedi,60.0
2021-08-07 19:00:00,258.0,Mesurée,samedi,60.0
2021-08-07 20:00:00,551.0,Mesurée,samedi,60.0
2021-08-07 21:00:00,263.0,Mesurée,samedi,60.0
2021-08-07 22:00:00,223.0,Mesurée,samedi,60.0
2021-08-07 23:00:00,268.0,Mesurée,samedi,60.0
2021-08-08 00:00:00,227.0,Mesurée,dimanche,60.0
2021-08-08 01:00:00,250.0,Mesurée,dimanche,60.0
2021-08-08 02:00:00,246.0,Mesurée,dimanche,60.0
2021-08-08 03:00:00,243.0,Mesurée,dimanche,60.0
2021-08-08 04:00:00,240.0,Mesurée,dimanche,60.0
2021-08-08 05:00:00,742.0,Mesurée,dimanche,60.0
2021-08-08 06:00:00,600.0,Mesurée,dimanche,60.0
2021-08-08 07:00:00,237.0,Mesurée,dimanche,60.0
2021-08-08 08:00:00,573.0,Mesurée,dimanche,60.0
2021-08-08 09:00:00,216.0,Mesurée,dimanche,60.0
2021-08-08 10:00:00,270.0,Mesurée,dimanche,60.0
2021-08-08 11:00:00,219.0,Mesurée,dimanche,60.0
2021-08-08 12:00:00,238.0,Mesurée,dimanche,60.0
2021-08-08 13:00:00,253.0,Mesurée,dimanche,60.0
2021-08-08 14:00:00,219.0,Mesurée,dimanche,60.0
2021-08-08 15:00:00,328.0,Mesurée,dimanche,60.0
2021-08-08 16:00:00,239.0,Mesurée,dimanche,60.0
2021-08-08 17:00:00,261.0,Mesurée,dimanche,60.0
2021-08-08 18:00:00,400.0,Mesurée,dimanche,60.0
2021-08-08 19:00:00,518.0,Mesurée,dimanche,60.0
2021-08-08 20:00:00,1234.0,Mesurée,dimanche,60.0
2021-08-08 21:00:00,259.0,Mesurée,dimanche,60.0
2021-08-08 22:00:00,207.0,Mesurée,dimanche,60.0
2021-08-08 23:00:00,273.0,Mesurée,dimanche,60.0
2021-08-09 00:00:00,210.0,Mesurée,lundi,60.0
2021-08-09 01:00:00,248.0,Mesurée,lundi,60.0
2021-08-09 02:00:00,228.0,Mesurée,lundi,60.0
2021-08-09 03:00:00,239.0,Mesurée,lundi,60.0
2021-08-09 04:00:00,218.0,Mesurée,lundi,60.0
2021-08-09 05:00:00,258.0,Mesurée,lundi,60.0
2021-08-09 06:00:00,207.0,Mesurée,lundi,60.0
2021-08-09 07:00:00,571.0,Mesurée,lundi,60.0
2021-08-09 08:00:00,280.0,Mesurée,lundi,60.0
2021-08-09 09:00:00,2442.0,Mesurée,lundi,60.0
2021-08-09 10:00:00,3994.0,Mesurée,lundi,60.0
2021-08-09 11:00:00,2361.0,Mesurée,lundi,60.0
2021-08-09 12:00:00,835.0,Mesurée,lundi,60.0
2021-08-09 13:00:00,226.0,Mesurée,lundi,60.0
2021-08-09 14:00:00,2122.0,Mesurée,lundi,60.0
2021-08-09 15:00:00,3689.0,Mesurée,lundi,60.0
2021-08-09 16:00:00,5998.0,Mesurée,lundi,60.0
2021-08-09 17:00:00,6337.0,Mesurée,lundi,60.0
2021-08-09 18:00:00,344.0,Mesurée,lundi,60.0
2021-08-09 19:00:00,259.0,Mesurée,lundi,60.0
2021-08-09 20:00:00,264.0,Mesurée,lundi,60.0
2021-08-09 21:00:00,313.0,Mesurée,lundi,60.0
2021-08-09 22:00:00,253.0,Mesurée,lundi,60.0
2021-08-09 23:00:00,241.0,Mesurée,lundi,60.0
2021-08-10 00:00:00,226.0,Mesurée,mardi,60.0
2021-08-10 01:00:00,258.0,Mesurée,mardi,60.0
2021-08-10 02:00:00,1051.0,Mesurée,mardi,60.0
2021-08-10 03:00:00,582.0,Mesurée,mardi,60.0
2021-08-10 04:00:00,219.0,Mesurée,mardi,60.0
2021-08-10 05:00:00,248.0,Mesurée,mardi,60.0
2021-08-10 06:00:00,240.0,Mesurée,mardi,60.0
2021-08-10 07:00:00,248.0,Mesurée,mardi,60.0
2021-08-10 08:00:00,227.0,Mesurée,mardi,60.0
2021-08-10 09:00:00,2103.0,Mesurée,mardi,60.0
2021-08-10 10:00:00,2344.0,Mesurée,mardi,60.0
2021-08-10 11:00:00,1803.0,Mesurée,mardi,60.0
2021-08-10 12:00:00,2374.0,Mesurée,mardi,60.0
2021-08-10 13:00:00,243.0,Mesurée,mardi,60.0
2021-08-10 14:00:00,278.5,Interpolée,mardi,60.0
2021-08-10 15:00:00,314.0,Mesurée,mardi,60.0
2021-08-10 16:00:00,425.0,Mesurée,mardi,60.0
2021-08-10 17:00:00,1050.0,Mesurée,mardi,60.0
2021-08-10 18:00:00,281.0,Mesurée,mardi,60.0
2021-08-10 19:00:00,261.0,Mesurée,mardi,60.0
2021-08-10 20:00:00,286.0,Mesurée,mardi,60.0
2021-08-10 21:00:00,541.0,Mesurée,mardi,60.0
2021-08-10 22:00:00,248.0,Mesurée,mardi,60.0
2021-08-10 23:00:00,260.0,Mesurée,mardi,60.0
2021-08-11 00:00:00,312.0,Dupliquée,mercredi,60.0
2021-08-11 01:00:00,278.5,Dupliquée,mercredi,60.0
2021-08-11 02:00:00,281.0,Dupliquée,mercredi,60.0
2021-08-11 03:00:00,322.5,Dupliquée,mercredi,60.0
2021-08-11 04:00:00,560.0,Dupliquée,mercredi,60.0
2021-08-11 05:00:00,263.0,Dupliquée,mercredi,60.0
2021-08-11 06:00:00,274.0,Dupliquée,mercredi,60.0
2021-08-11 07:00:00,280.5,Dupliquée,mercredi,60.0
2021-08-11 08:00:00,453.5,Dupliquée,mercredi,60.0
2021-08-11 09:00:00,563.0,Dupliquée,mercredi,60.0
2021-08-11 10:00:00,724.0,Dupliquée,mercredi,60.0
2021-08-11 11:00:00,1857.5,Dupliquée,mercredi,60.0
2021-08-11 12:00:00,1337.5,Dupliquée,mercredi,60.0
2021-08-11 13:00:00,974.0,Dupliquée,mercredi,60.0
2021-08-11 14:00:00,507.0,Dupliquée,mercredi,60.0
2021-08-11 15:00:00,1511.0,Dupliquée,mercredi,60.0
2021-08-11 16:00:00,1527.0,Dupliquée,mercredi,60.0
2021-08-11 17:00:00,487.5,Dupliquée,mercredi,60.0
2021-08-11 18:00:00,309.0,Dupliquée,mercredi,60.0
2021-08-11 19:00:00,280.5,Dupliquée,mercredi,60.0
2021-08-11 20:00:00,700.0,Dupliquée,mercredi,60.0
2021-08-11 21:00:00,556.0,Dupliquée,mercredi,60.0
2021-08-11 22:00:00,982.5,Dupliquée,mercredi,60.0
2021-08-11 23:00:00,258.0,Dupliquée,mercredi,60.0
2021-08-12 00:00:00,1102.0,Mesurée,jeudi,60.0
2021-08-12 01:00:00,280.0,Mesurée,jeudi,60.0
2021-08-12 02:00:00,236.0,Mesurée,jeudi,60.0
2021-08-12 03:00:00,254.0,Mesurée,jeudi,60.0
2021-08-12 04:00:00,245.0,Mesurée,jeudi,60.0
2021-08-12 05:00:00,239.0,Mesurée,jeudi,60.0
2021-08-12 06:00:00,249.0,Mesurée,jeudi,60.0
2021-08-12 07:00:00,238.0,Mesurée,jeudi,60.0
2021-08-12 08:00:00,255.0,Mesurée,jeudi,60.0
2021-08-12 09:00:00,490.0,Mesurée,jeudi,60.0
2021-08-12 10:00:00,362.0,Mesurée,jeudi,60.0
2021-08-12 11:00:00,553.0,Mesurée,jeudi,60.0
2021-08-12 12:00:00,688.0,Mesurée,jeudi,60.0
2021-08-12 13:00:00,276.0,Mesurée,jeudi,60.0
2021-08-12 14:00:00,471.0,Mesurée,jeudi,60.0
2021-08-12 15:00:00,2602.0,Mesurée,jeudi,60.0
2021-08-12 16:00:00,1175.0,Mesurée,jeudi,60.0
2021-08-12 17:00:00,312.0,Mesurée,jeudi,60.0
2021-08-12 18:00:00,1833.0,Mesurée,jeudi,60.0
2021-08-12 19:00:00,1725.0,Mesurée,jeudi,60.0
2021-08-12 20:00:00,3151.0,Mesurée,jeudi,60.0
2021-08-12 21:00:00,434.0,Mesurée,jeudi,60.0
2021-08-12 22:00:00,760.0,Mesurée,jeudi,60.0
2021-08-12 23:00:00,875.0,Mesurée,jeudi,60.0
2021-08-13 00:00:00,578.0,Mesurée,vendredi,60.0
2021-08-13 01:00:00,267.0,Mesurée,vendredi,60.0
2021-08-13 02:00:00,229.0,Mesurée,vendredi,60.0
2021-08-13 03:00:00,849.0,Mesurée,vendredi,60.0
2021-08-13 04:00:00,260.0,Mesurée,vendredi,60.0
2021-08-13 05:00:00,237.0,Mesurée,vendredi,60.0
2021-08-13 06:00:00,252.0,Mesurée,vendredi,60.0
2021-08-13 07:00:00,238.0,Mesurée,vendredi,60.0
2021-08-13 08:00:00,329.0,Mesurée,vendredi,60.0
2021-08-13 09:00:00,343.0,Mesurée,vendredi,60.0
2021-08-13 10:00:00,1099.0,Mesurée,vendredi,60.0
2021-08-13 11:00:00,1432.0,Mesurée,vendredi,60.0
2021-08-13 12:00:00,844.0,Mesurée,vendredi,60.0
2021-08-13 13:00:00,636.0,Mesurée,vendredi,60.0
2021-08-13 14:00:00,368.0,Mesurée,vendredi,60.0
2021-08-13 15:00:00,1020.0,Mesurée,vendredi,60.0
2021-08-13 16:00:00,1045.0,Mesurée,vendredi,60.0
2021-08-13 17:00:00,1132.0,Mesurée,vendredi,60.0
2021-08-13 18:00:00,1236.0,Mesurée,vendredi,60.0
2021-08-13 19:00:00,1135.0,Mesurée,vendredi,60.0
2021-08-13 20:00:00,2620.0,Mesurée,vendredi,60.0
2021-08-13 21:00:00,1392.0,Mesurée,vendredi,60.0
2021-08-13 22:00:00,1109.0,Mesurée,vendredi,60.0
2021-08-13 23:00:00,2082.0,Mesurée,vendredi,60.0
2021-08-14 00:00:00,590.0,Mesurée,samedi,60.0
2021-08-14 01:00:00,532.0,Mesurée,samedi,60.0
2021-08-14 02:00:00,413.0,Mesurée,samedi,60.0
2021-08-14 03:00:00,298.0,Mesurée,samedi,60.0
2021-08-14 04:00:00,299.0,Mesurée,samedi,60.0
2021-08-14 05:00:00,309.0,Mesurée,samedi,60.0
2021-08-14 06:00:00,311.0,Mesurée,samedi,60.0
2021-08-14 07:00:00,936.0,Mesurée,samedi,60.0
2021-08-14 08:00:00,370.0,Mesurée,samedi,60.0
2021-08-14 09:00:00,346.0,Mesurée,samedi,60.0
2021-08-14 10:00:00,2188.0,Mesurée,samedi,60.0
2021-08-14 11:00:00,512.0,Mesurée,samedi,60.0
2021-08-14 12:00:00,860.0,Mesurée,samedi,60.0
2021-08-14 13:00:00,1991.0,Mesurée,samedi,60.0
2021-08-14 14:00:00,1197.0,Mesurée,samedi,60.0
2021-08-14 15:00:00,440.0,Mesurée,samedi,60.0
2021-08-14 16:00:00,424.0,Mesurée,samedi,60.0
2021-08-14 17:00:00,608.0,Mesurée,samedi,60.0
2021-08-14 18:00:00,1311.0,Mesurée,samedi,60.0
2021-08-14 19:00:00,695.0,Mesurée,samedi,60.0
2021-08-14 20:00:00,1983.0,Mesurée,samedi,60.0
2021-08-14 21:00:00,2884.0,Mesurée,samedi,60.0
2021-08-14 22:00:00,1417.0,Mesurée,samedi,60.0
2021-08-14 23:00:00,731.0,Mesurée,samedi,60.0
2021-08-15 00:00:00,262.0,Mesurée,dimanche,60.0
2021-08-15 01:00:00,278.0,Mesurée,dimanche,60.0
2021-08-15 02:00:00,275.0,Mesurée,dimanche,60.0
2021-08-15 03:00:00,719.0,Mesurée,dimanche,60.0
2021-08-15 04:00:00,276.0,Mesurée,dimanche,60.0
2021-08-15 05:00:00,265.0,Mesurée,dimanche,60.0
2021-08-15 06:00:00,255.0,Mesurée,dimanche,60.0
2021-08-15 07:00:00,448.0,Mesurée,dimanche,60.0
2021-08-15 08:00:00,1970.0,Mesurée,dimanche,60.0
2021-08-15 09:00:00,857.0,Mesurée,dimanche,60.0
2021-08-15 10:00:00,332.0,Mesurée,dimanche,60.0
2021-08-15 11:00:00,261.0,Mesurée,dimanche,60.0
2021-08-15 12:00:00,406.0,Mesurée,dimanche,60.0
2021-08-15 13:00:00,283.0,Mesurée,dimanche,60.0
2021-08-15 14:00:00,273.0,Mesurée,dimanche,60.0
2021-08-15 15:00:00,1534.0,Mesurée,dimanche,60.0
2021-08-15 16:00:00,2503.0,Mesurée,dimanche,60.0
2021-08-15 17:00:00,1391.0,Mesurée,dimanche,60.0
2021-08-15 18:00:00,2043.0,Mesurée,dimanche,60.0
2021-08-15 19:00:00,1814.0,Mesurée,dimanche,60.0
2021-08-15 20:00:00,1641.0,Mesurée,dimanche,60.0
2021-08-15 21:00:00,547.0,Mesurée,dimanche,60.0
2021-08-15 22:00:00,2971.0,Mesurée,dimanche,60.0
2021-08-15 23:00:00,1873.0,Mesurée,dimanche,60.0
2021-08-16 00:00:00,867.0,Mesurée,lundi,60.0
2021-08-16 01:00:00,724.0,Mesurée,lundi,60.0
2021-08-16 02:00:00,297.0,Mesurée,lundi,60.0
2021-08-16 03:00:00,275.0,Mesurée,lundi,60.0
2021-08-16 04:00:00,432.0,Mesurée,lundi,60.0
2021-08-16 05:00:00,439.0,Mesurée,lundi,60.0
2021-08-16 06:00:00,260.0,Mesurée,lundi,60.0
2021-08-16 07:00:00,1165.0,Mesurée,lundi,60.0
2021-08-16 08:00:00,2028.0,Mesurée,lundi,60.0
2021-08-16 09:00:00,2064.0,Mesurée,lundi,60.0
2021-08-16 10:00:00,544.0,Mesurée,lundi,60.0
2021-08-16 11:00:00,2700.0,Mesurée,lundi,60.0
2021-08-16 12:00:00,2372.0,Mesurée,lundi,60.0
2021-08-16 13:00:00,2099.0,Mesurée,lundi,60.0
2021-08-16 14:00:00,1375.0,Mesurée,lundi,60.0
2021-08-16 15:00:00,2570.0,Mesurée,lundi,60.0
2021-08-16 16:00:00,1068.0,Mesurée,lundi,60.0
2021-08-16 17:00:00,948.0,Mesurée,lundi,60.0
2021-08-16 18:00:00,1772.0,Mesurée,lundi,60.0
2021-08-16 19:00:00,1559.0,Mesurée,lundi,60.0
2021-08-16 20:00:00,285.0,Mesurée,lundi,60.0
2021-08-16 21:00:00,265.0,Mesurée,lundi,60.0
2021-08-16 22:00:00,264.0,Mesurée,lundi,60.0
2021-08-16 23:00:00,304.0,Mesurée,lundi,60.0
2021-08-17 00:00:00,291.0,Mesurée,mardi,60.0
2021-08-17 01:00:00,278.0,Mesurée,mardi,60.0
2021-08-17 02:00:00,482.0,Mesurée,mardi,60.0
2021-08-17 03:00:00,657.0,Mesurée,mardi,60.0
2021-08-17 04:00:00,260.0,Mesurée,mardi,60.0
2021-08-17 05:00:00,249.0,Mesurée,mardi,60.0
2021-08-17 06:00:00,422.0,Mesurée,mardi,60.0
2021-08-17 07:00:00,804.0,Mesurée,mardi,60.0
2021-08-17 08:00:00,1235.0,Mesurée,mardi,60.0
2021-08-17 09:00:00,291.0,Mesurée,mardi,60.0
2021-08-17 10:00:00,379.0,Mesurée,mardi,60.0
2021-08-17 11:00:00,378.0,Mesurée,mardi,60.0
2021-08-17 12:00:00,1444.0,Mesurée,mardi,60.0
2021-08-17 13:00:00,1992.0,Mesurée,mardi,60.0
2021-08-17 14:00:00,2241.0,Mesurée,mardi,60.0
2021-08-17 15:00:00,316.0,Mesurée,mardi,60.0
2021-08-17 16:00:00,646.0,Mesurée,mardi,60.0
2021-08-17 17:00:00,3198.0,Mesurée,mardi,60.0
2021-08-17 18:00:00,421.0,Mesurée,mardi,60.0
2021-08-17 19:00:00,1052.0,Mesurée,mardi,60.0
2021-08-17 20:00:00,1531.0,Mesurée,mardi,60.0
2021-08-17 21:00:00,753.0,Mesurée,mardi,60.0
2021-08-17 22:00:00,2679.0,Mesurée,mardi,60.0
2021-08-17 23:00:00,347.0,Mesurée,mardi,60.0
2021-08-18 00:00:00,393.0,Mesurée,mercredi,60.0
2021-08-18 01:00:00,321.0,Mesurée,mercredi,60.0
2021-08-18 02:00:00,323.0,Mesurée,mercredi,60.0
2021-08-18 03:00:00,276.0,Mesurée,mercredi,60.0
2021-08-18 04:00:00,856.0,Mesurée,mercredi,60.0
2021-08-18 05:00:00,318.0,Mesurée,mercredi,60.0
2021-08-18 06:00:00,295.0,Mesurée,mercredi,60.0
2021-08-18 07:00:00,337.0,Mesurée,mercredi,60.0
2021-08-18 08:00:00,681.0,Mesurée,mercredi,60.0
2021-08-18 09:00:00,340.0,Mesurée,mercredi,60.0
2021-08-18 10:00:00,364.0,Mesurée,mercredi,60.0
2021-08-18 11:00:00,1491.0,Mesurée,mercredi,60.0
2021-08-18 12:00:00,897.0,Mesurée,mercredi,60.0
2021-08-18 13:00:00,1692.0,Mesurée,mercredi,60.0
2021-08-18 14:00:00,620.0,Mesurée,mercredi,60.0
2021-08-18 15:00:00,954.0,Mesurée,mercredi,60.0
2021-08-18 16:00:00,2447.0,Mesurée,mercredi,60.0
2021-08-18 17:00:00,688.0,Mesurée,mercredi,60.0
2021-08-18 18:00:00,366.0,Mesurée,mercredi,60.0
2021-08-18 19:00:00,345.0,Mesurée,mercredi,60.0
2021-08-18 20:00:00,1159.0,Mesurée,mercredi,60.0
2021-08-18 21:00:00,878.0,Mesurée,mercredi,60.0
2021-08-18 22:00:00,1409.0,Mesurée,mercredi,60.0
2021-08-18 23:00:00,297.0,Mesurée,mercredi,60.0
2021-08-19 00:00:00,349.0,Mesurée,jeudi,60.0
2021-08-19 01:00:00,466.0,Mesurée,jeudi,60.0
2021-08-19 02:00:00,285.0,Mesurée,jeudi,60.0
2021-08-19 03:00:00,288.0,Mesurée,jeudi,60.0
2021-08-19 04:00:00,293.0,Mesurée,jeudi,60.0
2021-08-19 05:00:00,469.0,Mesurée,jeudi,60.0
2021-08-19 06:00:00,663.0,Mesurée,jeudi,60.0
2021-08-19 07:00:00,298.0,Mesurée,jeudi,60.0
2021-08-19 08:00:00,376.0,Mesurée,jeudi,60.0
2021-08-19 09:00:00,1465.0,Mesurée,jeudi,60.0
2021-08-19 10:00:00,1087.0,Mesurée,jeudi,60.0
2021-08-19 11:00:00,671.0,Mesurée,jeudi,60.0
2021-08-19 12:00:00,2162.0,Mesurée,jeudi,60.0
2021-08-19 13:00:00,2143.0,Mesurée,jeudi,60.0
2021-08-19 14:00:00,502.0,Mesurée,jeudi,60.0
2021-08-19 15:00:00,477.0,Mesurée,jeudi,60.0
2021-08-19 16:00:00,423.0,Mesurée,jeudi,60.0
2021-08-19 17:00:00,1166.0,Mesurée,jeudi,60.0
2021-08-19 18:00:00,1013.0,Mesurée,jeudi,60.0
2021-08-19 19:00:00,1200.0,Mesurée,jeudi,60.0
2021-08-19 20:00:00,1160.0,Mesurée,jeudi,60.0
2021-08-19 21:00:00,893.0,Mesurée,jeudi,60.0
2021-08-19 22:00:00,1920.0,Mesurée,jeudi,60.0
2021-08-19 23:00:00,717.0,Mesurée,jeudi,60.0
2021-08-20 00:00:00,275.0,Mesurée,vendredi,60.0
2021-08-20 01:00:00,284.0,Mesurée,vendredi,60.0
2021-08-20 02:00:00,291.0,Mesurée,vendredi,60.0
2021-08-20 03:00:00,295.0,Mesurée,vendredi,60.0
2021-08-20 04:00:00,308.0,Mesurée,vendredi,60.0
2021-08-20 05:00:00,688.0,Mesurée,vendredi,60.0
2021-08-20 06:00:00,643.0,Mesurée,vendredi,60.0
2021-08-20 07:00:00,1494.0,Mesurée,vendredi,60.0
2021-08-20 08:00:00,1169.0,Mesurée,vendredi,60.0
2021-08-20 09:00:00,5005.0,Mesurée,vendredi,60.0
2021-08-20 10:00:00,1714.0,Mesurée,vendredi,60.0
2021-08-20 11:00:00,657.0,Mesurée,vendredi,60.0
2021-08-20 12:00:00,3030.0,Mesurée,vendredi,60.0
2021-08-20 13:00:00,1653.0,Mesurée,vendredi,60.0
2021-08-20 14:00:00,2345.0,Mesurée,vendredi,60.0
2021-08-20 15:00:00,1561.0,Mesurée,vendredi,60.0
2021-08-20 16:00:00,4808.0,Mesurée,vendredi,60.0
2021-08-20 17:00:00,1258.0,Mesurée,vendredi,60.0
2021-08-20 18:00:00,714.0,Mesurée,vendredi,60.0
2021-08-20 19:00:00,438.0,Mesurée,vendredi,60.0
2021-08-20 20:00:00,1632.0,Mesurée,vendredi,60.0
2021-08-20 21:00:00,313.0,Mesurée,vendredi,60.0
2021-08-20 22:00:00,349.0,Mesurée,vendredi,60.0
2021-08-20 23:00:00,363.0,Mesurée,vendredi,60.0
2021-08-21 00:00:00,299.0,Mesurée,samedi,60.0
2021-08-21 01:00:00,256.0,Mesurée,samedi,60.0
2021-08-21 02:00:00,304.0,Mesurée,samedi,60.0
2021-08-21 03:00:00,871.0,Mesurée,samedi,60.0
2021-08-21 04:00:00,285.0,Mesurée,samedi,60.0
2021-08-21 05:00:00,406.0,Mesurée,samedi,60.0
2021-08-21 06:00:00,472.0,Mesurée,samedi,60.0
2021-08-21 07:00:00,268.0,Mesurée,samedi,60.0
2021-08-21 08:00:00,923.0,Mesurée,samedi,60.0
2021-08-21 09:00:00,458.0,Mesurée,samedi,60.0
2021-08-21 10:00:00,279.0,Mesurée,samedi,60.0
2021-08-21 11:00:00,1257.0,Mesurée,samedi,60.0
2021-08-21 12:00:00,261.0,Mesurée,samedi,60.0
2021-08-21 13:00:00,1597.0,Mesurée,samedi,60.0
2021-08-21 14:00:00,1988.0,Mesurée,samedi,60.0
2021-08-21 15:00:00,3774.0,Mesurée,samedi,60.0
2021-08-21 16:00:00,1292.0,Mesurée,samedi,60.0
2021-08-21 17:00:00,618.0,Mesurée,samedi,60.0
2021-08-21 18:00:00,1926.0,Mesurée,samedi,60.0
2021-08-21 19:00:00,2208.0,Mesurée,samedi,60.0
2021-08-21 20:00:00,1343.0,Mesurée,samedi,60.0
2021-08-21 21:00:00,902.0,Mesurée,samedi,60.0
2021-08-21 22:00:00,1383.0,Mesurée,samedi,60.0
2021-08-21 23:00:00,398.0,Mesurée,samedi,60.0
2021-08-22 00:00:00,315.0,Mesurée,dimanche,60.0
2021-08-22 01:00:00,319.0,Mesurée,dimanche,60.0
2021-08-22 02:00:00,298.0,Mesurée,dimanche,60.0
2021-08-22 03:00:00,286.0,Mesurée,dimanche,60.0
2021-08-22 04:00:00,326.0,Mesurée,dimanche,60.0
2021-08-22 05:00:00,863.0,Mesurée,dimanche,60.0
2021-08-22 06:00:00,401.0,Mesurée,dimanche,60.0
2021-08-22 07:00:00,500.0,Mesurée,dimanche,60.0
2021-08-22 08:00:00,435.0,Mesurée,dimanche,60.0
2021-08-22 09:00:00,646.0,Mesurée,dimanche,60.0
2021-08-22 10:00:00,1882.0,Mesurée,dimanche,60.0
2021-08-22 11:00:00,745.0,Mesurée,dimanche,60.0
2021-08-22 12:00:00,537.0,Mesurée,dimanche,60.0
2021-08-22 13:00:00,542.0,Mesurée,dimanche,60.0
2021-08-22 14:00:00,726.0,Mesurée,dimanche,60.0
2021-08-22 15:00:00,1395.0,Mesurée,dimanche,60.0
2021-08-22 16:00:00,551.0,Mesurée,dimanche,60.0
2021-08-22 17:00:00,1665.0,Mesurée,dimanche,60.0
