Identifiant PRM;Type de donnees;Date de debut;Date de fin;Grandeur physique;Grandeur metier;Etape metier;Unite;Pas en minutes
25621707630391;Courbe de charge;20/10/2020;20/10/2021;Energie active;Consommation;Comptage Brut;W;
Horodate;Valeur
2021-09-09T06:00:00+02:00;284
2021-09-09T07:00:00+02:00;814
2021-09-09T08:00:00+02:00;972
2021-09-09T09:00:00+02:00;1038
2021-09-09T10:00:00+02:00;418
2021-09-09T11:00:00+02:00;1108
2021-09-09T12:00:00+02:00;451
2021-09-09T13:00:00+02:00;482
2021-09-09T14:00:00+02:00;1364
2021-09-09T15:00:00+02:00;2076
2021-09-09T16:00:00+02:00;1649
2021-09-09T17:00:00+02:00;1647
2021-09-09T18:00:00+02:00;2747
2021-09-09T19:00:00+02:00;3603
2021-09-09T20:00:00+02:00;2754
2021-09-09T21:00:00+02:00;1030
2021-09-09T22:00:00+02:00;967
2021-09-09T23:00:00+02:00;530
2021-09-10T00:00:00+02:00;400
2021-09-10T01:00:00+02:00;283
2021-09-10T02:00:00+02:00;529
2021-09-10T03:00:00+02:00;623
2021-09-10T04:00:00+02:00;299
2021-09-10T05:00:00+02:00;250
2021-09-10T06:00:00+02:00;299
2021-09-10T07:00:00+02:00;688
2021-09-10T08:00:00+02:00;866
2021-09-10T09:00:00+02:00;5708
2021-09-10T10:00:00+02:00;4120
2021-09-10T11:00:00+02:00;4501
2021-09-10T12:00:00+02:00;5243
2021-09-10T13:00:00+02:00;1851
2021-09-10T14:00:00+02:00;1575
2021-09-10T15:00:00+02:00;3415
2021-09-10T16:00:00+02:00;3427
2021-09-10T17:00:00+02:00;2557
2021-09-10T18:00:00+02:00;1369
2021-09-10T19:00:00+02:00;586
2021-09-10T20:00:00+02:00;1602
2021-09-10T21:00:00+02:00;1862
2021-09-10T22:00:00+02:00;2470
2021-09-10T23:00:00+02:00;1315
2021-09-11T00:00:00+02:00;287
2021-09-11T01:00:00+02:00;290
2021-09-11T02:00:00+02:00;275
2021-09-11T03:00:00+02:00;280
2021-09-11T04:00:00+02:00;288
2021-09-11T05:00:00+02:00;270
2021-09-11T06:00:00+02:00;443
2021-09-11T07:00:00+02:00;269
2021-09-11T08:00:00+02:00;591
2021-09-11T09:00:00+02:00;2415
2021-09-11T10:00:00+02:00;2515
2021-09-11T11:00:00+02:00;1861
2021-09-11T12:00:00+02:00;967
2021-09-11T13:00:00+02:00;317
2021-09-11T14:00:00+02:00;338
2021-09-11T15:00:00+02:00;290
2021-09-11T16:00:00+02:00;262
2021-09-11T17:00:00+02:00;307
2021-09-11T18:00:00+02:00;537
2021-09-11T19:00:00+02:00;2810
2021-09-11T20:00:00+02:00;2834
2021-09-11T21:00:00+02:00;1029
2021-09-11T22:00:00+02:00;302
2021-09-11T23:00:00+02:00;290
2021-09-12T00:00:00+02:00;448
2021-09-12T01:00:00+02:00;332
2021-09-12T02:00:00+02:00;259
2021-09-12T03:00:00+02:00;274
2021-09-12T04:00:00+02:00;307
2021-09-12T05:00:00+02:00;310
2021-09-12T06:00:00+02:00;345
2021-09-12T07:00:00+02:00;794
2021-09-12T08:00:00+02:00;1149
2021-09-12T09:00:00+02:00;407
2021-09-12T10:00:00+02:00;527
2021-09-12T11:00:00+02:00;977
2021-09-12T12:00:00+02:00;1400
2021-09-12T13:00:00+02:00;246
2021-09-12T14:00:00+02:00;409
2021-09-12T15:00:00+02:00;295
2021-09-12T16:00:00+02:00;274
2021-09-12T17:00:00+02:00;678
2021-09-12T18:00:00+02:00;2686
2021-09-12T19:00:00+02:00;2934
2021-09-12T20:00:00+02:00;1270
2021-09-12T21:00:00+02:00;1965
2021-09-12T22:00:00+02:00;581
2021-09-12T23:00:00+02:00;423
2021-09-13T00:00:00+02:00;277
2021-09-13T01:00:00+02:00;282
2021-09-13T02:00:00+02:00;293
2021-09-13T03:00:00+02:00;857
2021-09-13T04:00:00+02:00;287
2021-09-13T05:00:00+02:00;284
2021-09-13T06:00:00+02:00;567
2021-09-13T07:00:00+02:00;298
2021-09-13T08:00:00+02:00;1969
2021-09-13T09:00:00+02:00;6745
2021-09-13T10:00:00+02:00;2743
2021-09-13T11:00:00+02:00;2973
2021-09-13T12:00:00+02:00;4642
2021-09-13T13:00:00+02:00;1859
2021-09-13T14:00:00+02:00;1945
2021-09-13T15:00:00+02:00;3473
2021-09-13T16:00:00+02:00;3865
2021-09-13T17:00:00+02:00;1469
2021-09-13T18:00:00+02:00;1975
2021-09-13T19:00:00+02:00;2280
2021-09-13T20:00:00+02:00;1394
2021-09-13T21:00:00+02:00;953
2021-09-13T22:00:00+02:00;2135
2021-09-13T23:00:00+02:00;1427
2021-09-14T00:00:00+02:00;306
2021-09-14T01:00:00+02:00;298
2021-09-14T02:00:00+02:00;285
2021-09-14T03:00:00+02:00;282
2021-09-14T04:00:00+02:00;529
2021-09-14T05:00:00+02:00;512
2021-09-14T06:00:00+02:00;336
2021-09-14T07:00:00+02:00;612
2021-09-14T08:00:00+02:00;1220
2021-09-14T09:00:00+02:00;3278
2021-09-14T10:00:00+02:00;4057
2021-09-14T11:00:00+02:00;4657
2021-09-14T12:00:00+02:00;3268
2021-09-14T13:00:00+02:00;2422
2021-09-14T14:00:00+02:00;2081
2021-09-14T15:00:00+02:00;432
2021-09-14T16:00:00+02:00;819
2021-09-14T17:00:00+02:00;308
2021-09-14T18:00:00+02:00;335
2021-09-14T19:00:00+02:00;2273
2021-09-14T20:00:00+02:00;803
2021-09-14T21:00:00+02:00;523
2021-09-14T22:00:00+02:00;446
2021-09-14T23:00:00+02:00;607
2021-09-15T00:00:00+02:00;2100
2021-09-15T01:00:00+02:00;534
2021-09-15T02:00:00+02:00;633
2021-09-15T03:00:00+02:00;276
2021-09-15T04:00:00+02:00;310
2021-09-15T05:00:00+02:00;289
2021-09-15T06:00:00+02:00;275
2021-09-15T07:00:00+02:00;351
2021-09-15T08:00:00+02:00;3018
2021-09-15T09:00:00+02:00;3798
2021-09-15T10:00:00+02:00;2068
2021-09-15T11:00:00+02:00;1962
2021-09-15T12:00:00+02:00;2282
2021-09-15T13:00:00+02:00;1189
2021-09-15T14:00:00+02:00;1421
2021-09-15T15:00:00+02:00;3887
2021-09-15T16:00:00+02:00;2533
2021-09-15T17:00:00+02:00;2391
2021-09-15T18:00:00+02:00;2475
2021-09-15T19:00:00+02:00;1990
2021-09-15T20:00:00+02:00;1176
2021-09-15T21:00:00+02:00;642
2021-09-15T22:00:00+02:00;443
2021-09-15T23:00:00+02:00;316
2021-09-16T00:00:00+02:00;319
2021-09-16T01:00:00+02:00;584
2021-09-16T02:00:00+02:00;921
2021-09-16T03:00:00+02:00;322
2021-09-16T04:00:00+02:00;280
2021-09-16T05:00:00+02:00;288
2021-09-16T06:00:00+02:00;1209
2021-09-16T07:00:00+02:00;1859
2021-09-16T08:00:00+02:00;1066
2021-09-16T09:00:00+02:00;2065
2021-09-16T10:00:00+02:00;1501
2021-09-16T11:00:00+02:00;2134
2021-09-16T12:00:00+02:00;2520
2021-09-16T13:00:00+02:00;633
2021-09-16T14:00:00+02:00;828
2021-09-16T15:00:00+02:00;1517
2021-09-16T16:00:00+02:00;2088
2021-09-16T17:00:00+02:00;2874
2021-09-16T18:00:00+02:00;1441
2021-09-16T19:00:00+02:00;2860
2021-09-16T20:00:00+02:00;2155
2021-09-16T21:00:00+02:00;939
2021-09-16T22:00:00+02:00;2650
2021-09-16T23:00:00+02:00;1723
2021-09-17T00:00:00+02:00;287
2021-09-17T01:00:00+02:00;326
2021-09-17T02:00:00+02:00;283
2021-09-17T03:00:00+02:00;294
2021-09-17T04:00:00+02:00;281
2021-09-17T05:00:00+02:00;454
2021-09-17T06:00:00+02:00;274
2021-09-17T07:00:00+02:00;307
2021-09-17T08:00:00+02:00;846
2021-09-17T09:00:00+02:00;2033
2021-09-17T10:00:00+02:00;4025
2021-09-17T11:00:00+02:00;3650
2021-09-17T12:00:00+02:00;2319
2021-09-17T13:00:00+02:00;1168
2021-09-17T14:00:00+02:00;1486
2021-09-17T15:00:00+02:00;414
2021-09-17T16:00:00+02:00;627
2021-09-17T17:00:00+02:00;1434
2021-09-17T18:00:00+02:00;1624
2021-09-17T19:00:00+02:00;1544
2021-09-17T20:00:00+02:00;2414
2021-09-17T21:00:00+02:00;2863
2021-09-17T22:00:00+02:00;1892
2021-09-17T23:00:00+02:00;412
2021-09-18T00:00:00+02:00;1083
2021-09-18T01:00:00+02:00;327
2021-09-18T02:00:00+02:00;316
2021-09-18T03:00:00+02:00;330
2021-09-18T04:00:00+02:00;256
2021-09-18T05:00:00+02:00;322
2021-09-18T06:00:00+02:00;270
2021-09-18T07:00:00+02:00;287
2021-09-18T08:00:00+02:00;560
2021-09-18T09:00:00+02:00;1681
2021-09-18T10:00:00+02:00;820
2021-09-18T11:00:00+02:00;948
2021-09-18T12:00:00+02:00;997
2021-09-18T13:00:00+02:00;846
2021-09-18T14:00:00+02:00;1501
2021-09-18T15:00:00+02:00;311
2021-09-18T16:00:00+02:00;335
2021-09-18T17:00:00+02:00;324
2021-09-18T18:00:00+02:00;639
2021-09-18T19:00:00+02:00;3057
2021-09-18T20:00:00+02:00;1410
2021-09-18T21:00:00+02:00;2052
2021-09-18T22:00:00+02:00;2521
2021-09-18T23:00:00+02:00;748
2021-09-19T00:00:00+02:00;468
2021-09-19T01:00:00+02:00;417
2021-09-19T02:00:00+02:00;300
2021-09-19T03:00:00+02:00;289
2021-09-19T04:00:00+02:00;280
2021-09-19T05:00:00+02:00;270
2021-09-19T06:00:00+02:00;304
2021-09-19T07:00:00+02:00;244
2021-09-19T08:00:00+02:00;1325
2021-09-19T09:00:00+02:00;782
2021-09-19T10:00:00+02:00;1366
2021-09-19T11:00:00+02:00;498
2021-09-19T12:00:00+02:00;723
2021-09-19T13:00:00+02:00;1024
2021-09-19T14:00:00+02:00;446
2021-09-19T15:00:00+02:00;468
2021-09-19T16:00:00+02:00;499
2021-09-19T17:00:00+02:00;430
2021-09-19T18:00:00+02:00;531
2021-09-19T19:00:00+02:00;2677
2021-09-19T20:00:00+02:00;2015
2021-09-19T21:00:00+02:00;3777
2021-09-19T22:00:00+02:00;1317
2021-09-19T23:00:00+02:00;1728
2021-09-20T00:00:00+02:00;671
2021-09-20T01:00:00+02:00;366
2021-09-20T02:00:00+02:00;296
2021-09-20T03:00:00+02:00;280
2021-09-20T04:00:00+02:00;285
2021-09-20T05:00:00+02:00;270
2021-09-20T06:00:00+02:00;1156
2021-09-20T07:00:00+02:00;1126
2021-09-20T08:00:00+02:00;1414
2021-09-20T09:00:00+02:00;2554
2021-09-20T10:00:00+02:00;2864
2021-09-20T11:00:00+02:00;3892
2021-09-20T12:00:00+02:00;2851
2021-09-20T13:00:00+02:00;1347
2021-09-20T14:00:00+02:00;893
2021-09-20T15:00:00+02:00;3515
2021-09-20T16:00:00+02:00;7738
2021-09-20T17:00:00+02:00;5532
2021-09-20T18:00:00+02:00;1052
2021-09-20T19:00:00+02:00;2666
2021-09-20T20:00:00+02:00;1896
2021-09-20T21:00:00+02:00;745
2021-09-20T22:00:00+02:00;1043
2021-09-20T23:00:00+02:00;2025
2021-09-21T00:00:00+02:00;1006
2021-09-21T01:00:00+02:00;283
2021-09-21T02:00:00+02:00;269
2021-09-21T03:00:00+02:00;260
2021-09-21T04:00:00+02:00;472
2021-09-21T05:00:00+02:00;484
2021-09-21T06:00:00+02:00;275
2021-09-21T07:00:00+02:00;299
2021-09-21T08:00:00+02:00;1047
2021-09-21T09:00:00+02:00;1838
2021-09-21T10:00:00+02:00;2112
2021-09-21T11:00:00+02:00;1851
2021-09-21T12:00:00+02:00;7153
2021-09-21T13:00:00+02:00;1601
2021-09-21T14:00:00+02:00;1244
2021-09-21T15:00:00+02:00;826
2021-09-21T16:00:00+02:00;588
2021-09-21T17:00:00+02:00;1878
2021-09-21T18:00:00+02:00;639
2021-09-21T19:00:00+02:00;1392
2021-09-21T20:00:00+02:00;1021
2021-09-21T21:00:00+02:00;1629
2021-09-21T22:00:00+02:00;1474
2021-09-21T23:00:00+02:00;1332
2021-09-22T00:00:00+02:00;286
2021-09-22T01:00:00+02:00;302
2021-09-22T02:00:00+02:00;359
2021-09-22T03:00:00+02:00;668
2021-09-22T04:00:00+02:00;272
2021-09-22T05:00:00+02:00;269
2021-09-22T06:00:00+02:00;230
2021-09-22T07:00:00+02:00;1611
2021-09-22T08:00:00+02:00;2023
2021-09-22T09:00:00+02:00;502
2021-09-22T10:00:00+02:00;601
2021-09-22T11:00:00+02:00;1065
2021-09-22T12:00:00+02:00;5884
2021-09-22T13:00:00+02:00;3599
2021-09-22T14:00:00+02:00;753
2021-09-22T15:00:00+02:00;686
2021-09-22T16:00:00+02:00;497
2021-09-22T17:00:00+02:00;339
2021-09-22T18:00:00+02:00;305
2021-09-22T19:00:00+02:00;2680
2021-09-22T20:00:00+02:00;2090
2021-09-22T21:00:00+02:00;1765
2021-09-22T22:00:00+02:00;2128
2021-09-22T23:00:00+02:00;543
2021-09-23T00:00:00+02:00;417
2021-09-23T01:00:00+02:00;633
2021-09-23T02:00:00+02:00;265
2021-09-23T03:00:00+02:00;311
2021-09-23T04:00:00+02:00;320
2021-09-23T05:00:00+02:00;436
2021-09-23T06:00:00+02:00;274
2021-09-23T07:00:00+02:00;309
2021-09-23T08:00:00+02:00;1214
2021-09-23T09:00:00+02:00;4731
2021-09-23T10:00:00+02:00;6545
2021-09-23T11:00:00+02:00;6519
2021-09-23T12:00:00+02:00;3634
2021-09-23T13:00:00+02:00;689
2021-09-23T14:00:00+02:00;478
2021-09-23T15:00:00+02:00;502
2021-09-23T16:00:00+02:00;2316
2021-09-23T17:00:00+02:00;2643
2021-09-23T18:00:00+02:00;464
2021-09-23T19:00:00+02:00;961
2021-09-23T20:00:00+02:00;2485
2021-09-23T21:00:00+02:00;2100
2021-09-23T22:00:00+02:00;2465
2021-09-23T23:00:00+02:00;525
2021-09-24T00:00:00+02:00;436
2021-09-24T01:00:00+02:00;278
2021-09-24T02:00:00+02:00;289
2021-09-24T03:00:00+02:00;253
2021-09-24T04:00:00+02:00;277
2021-09-24T05:00:00+02:00;284
2021-09-24T06:00:00+02:00;433
2021-09-24T07:00:00+02:00;452
2021-09-24T08:00:00+02:00;2624
2021-09-24T09:00:00+02:00;3425
2021-09-24T10:00:00+02:00;1345
2021-09-24T11:00:00+02:00;1179
2021-09-24T12:00:00+02:00;2191
2021-09-24T13:00:00+02:00;682
2021-09-24T14:00:00+02:00;810
2021-09-24T15:00:00+02:00;848
2021-09-24T16:00:00+02:00;940
2021-09-24T17:00:00+02:00;1199
2021-09-24T18:00:00+02:00;1244
2021-09-24T19:00:00+02:00;1328
2021-09-24T20:00:00+02:00;2559
2021-09-24T21:00:00+02:00;2012
2021-09-24T22:00:00+02:00;956
2021-09-24T23:00:00+02:00;459
2021-09-25T00:00:00+02:00;354
2021-09-25T01:00:00+02:00;343
2021-09-25T02:00:00+02:00;267
2021-09-25T03:00:00+02:00;277
2021-09-25T04:00:00+02:00;832
2021-09-25T05:00:00+02:00;437
2021-09-25T06:00:00+02:00;253
2021-09-25T07:00:00+02:00;401
2021-09-25T08:00:00+02:00;4644
2021-09-25T09:00:00+02:00;9933
2021-09-25T10:00:00+02:00;10300
2021-09-25T11:00:00+02:00;6015
2021-09-25T12:00:00+02:00;1456
2021-09-25T13:00:00+02:00;1233
2021-09-25T14:00:00+02:00;2894
2021-09-25T15:00:00+02:00;683
2021-09-25T16:00:00+02:00;761
2021-09-25T17:00:00+02:00;3575
2021-09-25T18:00:00+02:00;1947
2021-09-25T19:00:00+02:00;3152
2021-09-25T20:00:00+02:00;1983
2021-09-25T21:00:00+02:00;1124
2021-09-25T22:00:00+02:00;955
2021-09-25T23:00:00+02:00;306
2021-09-26T00:00:00+02:00;458
2021-09-26T01:00:00+02:00;295
2021-09-26T02:00:00+02:00;288
2021-09-26T03:00:00+02:00;770
2021-09-26T04:00:00+02:00;594
2021-09-26T05:00:00+02:00;268
2021-09-26T06:00:00+02:00;496
2021-09-26T07:00:00+02:00;531
2021-09-26T08:00:00+02:00;365
2021-09-26T09:00:00+02:00;474
2021-09-26T10:00:00+02:00;660
2021-09-26T11:00:00+02:00;1896
2021-09-26T12:00:00+02:00;1192
2021-09-26T13:00:00+02:00;563
2021-09-26T14:00:00+02:00;2568
2021-09-26T15:00:00+02:00;2257
2021-09-26T16:00:00+02:00;3095
2021-09-26T17:00:00+02:00;3501
2021-09-26T18:00:00+02:00;1571
2021-09-26T19:00:00+02:00;1078
2021-09-26T20:00:00+02:00;1128
2021-09-26T21:00:00+02:00;732
2021-09-26T22:00:00+02:00;1553
2021-09-26T23:00:00+02:00;456
2021-09-27T00:00:00+02:00;227
2021-09-27T01:00:00+02:00;263
2021-09-27T02:00:00+02:00;202
2021-09-27T03:00:00+02:00;184
2021-09-27T04:00:00+02:00;504
2021-09-27T05:00:00+02:00;763
2021-09-27T06:00:00+02:00;234
2021-09-27T07:00:00+02:00;246
2021-09-27T08:00:00+02:00;1368
2021-09-27T09:00:00+02:00;2620
2021-09-27T10:00:00+02:00;3385
2021-09-27T11:00:00+02:00;8505
2021-09-27T12:00:00+02:00;3983
2021-09-27T13:00:00+02:00;2138
2021-09-27T14:00:00+02:00;2209
2021-09-27T15:00:00+02:00;6375
2021-09-27T16:00:00+02:00;9887
2021-09-27T17:00:00+02:00;3996
2021-09-27T18:00:00+02:00;2084
2021-09-27T19:00:00+02:00;1857
2021-09-27T20:00:00+02:00;2221
2021-09-27T21:00:00+02:00;2407
2021-09-27T22:00:00+02:00;2409
2021-09-27T23:00:00+02:00;455
2021-09-28T00:00:00+02:00;290
2021-09-28T01:00:00+02:00;613
2021-09-28T02:00:00+02:00;289
2021-09-28T03:00:00+02:00;271
2021-09-28T04:00:00+02:00;255
2021-09-28T05:00:00+02:00;293
2021-09-28T06:00:00+02:00;432
2021-09-28T07:00:00+02:00;462
2021-09-28T08:00:00+02:00;1705
2021-09-28T09:00:00+02:00;1268
2021-09-28T10:00:00+02:00;1780
2021-09-28T11:00:00+02:00;1833
2021-09-28T12:00:00+02:00;2241
2021-09-28T13:00:00+02:00;873
2021-09-28T14:00:00+02:00;474
2021-09-28T15:00:00+02:00;882
2021-09-28T16:00:00+02:00;370
2021-09-28T17:00:00+02:00;489
2021-09-28T18:00:00+02:00;376
2021-09-28T19:00:00+02:00;2266
2021-09-28T20:00:00+02:00;3179
2021-09-28T21:00:00+02:00;2718
2021-09-28T22:00:00+02:00;1137
2021-09-28T23:00:00+02:00;1113
2021-09-29T00:00:00+02:00;268
2021-09-29T01:00:00+02:00;267
2021-09-29T02:00:00+02:00;344
2021-09-29T03:00:00+02:00;268
2021-09-29T04:00:00+02:00;242
2021-09-29T05:00:00+02:00;274
2021-09-29T06:00:00+02:00;270
2021-09-29T07:00:00+02:00;676
2021-09-29T08:00:00+02:00;1939
2021-09-29T09:00:00+02:00;613
2021-09-29T10:00:00+02:00;3455
2021-09-29T11:00:00+02:00;1912
2021-09-29T12:00:00+02:00;1311
2021-09-29T13:00:00+02:00;1991
2021-09-29T14:00:00+02:00;1697
2021-09-29T15:00:00+02:00;638
2021-09-29T16:00:00+02:00;577
2021-09-29T17:00:00+02:00;2748
2021-09-29T18:00:00+02:00;6015
2021-09-29T19:00:00+02:00;2934
2021-09-29T20:00:00+02:00;2360
2021-09-29T21:00:00+02:00;2607
2021-09-29T22:00:00+02:00;1629
2021-09-29T23:00:00+02:00;459
2021-09-30T00:00:00+02:00;249
2021-09-30T01:00:00+02:00;268
2021-09-30T02:00:00+02:00;290
2021-09-30T03:00:00+02:00;245
2021-09-30T04:00:00+02:00;249
2021-09-30T05:00:00+02:00;288
2021-09-30T06:00:00+02:00;420
2021-09-30T07:00:00+02:00;615
2021-09-30T08:00:00+02:00;2879
2021-09-30T09:00:00+02:00;1756
2021-09-30T10:00:00+02:00;272
2021-09-30T11:00:00+02:00;235
2021-09-30T12:00:00+02:00;1092
2021-09-30T13:00:00+02:00;606
2021-09-30T14:00:00+02:00;1300
2021-09-30T15:00:00+02:00;523
2021-09-30T16:00:00+02:00;1708
2021-09-30T17:00:00+02:00;2416
2021-09-30T18:00:00+02:00;842
2021-09-30T19:00:00+02:00;1640
2021-09-30T20:00:00+02:00;2309
2021-09-30T21:00:00+02:00;2364
2021-09-30T22:00:00+02:00;3060
2021-09-30T23:00:00+02:00;406
2021-10-01T00:00:00+02:00;287
2021-10-01T01:00:00+02:00;290
2021-10-01T02:00:00+02:00;273
2021-10-01T03:00:00+02:00;253
2021-10-01T04:00:00+02:00;284
2021-10-01T05:00:00+02:00;438
2021-10-01T06:00:00+02:00;584
2021-10-01T07:00:00+02:00;962
2021-10-01T08:00:00+02:00;833
2021-10-01T09:00:00+02:00;4502
2021-10-01T10:00:00+02:00;2362
2021-10-01T11:00:00+02:00;2260
2021-10-01T12:00:00+02:00;1959
2021-10-01T13:00:00+02:00;1094
2021-10-01T14:00:00+02:00;1325
2021-10-01T15:00:00+02:00;703
2021-10-01T16:00:00+02:00;7750
2021-10-01T17:00:00+02:00;2265
2021-10-01T18:00:00+02:00;1134
2021-10-01T19:00:00+02:00;1169
2021-10-01T20:00:00+02:00;1010
2021-10-01T21:00:00+02:00;2330
2021-10-01T22:00:00+02:00;963
2021-10-01T23:00:00+02:00;797
2021-10-02T00:00:00+02:00;338
2021-10-02T01:00:00+02:00;421
2021-10-02T02:00:00+02:00;291
2021-10-02T03:00:00+02:00;283
2021-10-02T04:00:00+02:00;628
2021-10-02T05:00:00+02:00;890
2021-10-02T06:00:00+02:00;288
2021-10-02T07:00:00+02:00;1095
2021-10-02T08:00:00+02:00;1845
2021-10-02T09:00:00+02:00;641
2021-10-02T10:00:00+02:00;2183
2021-10-02T11:00:00+02:00;2377
2021-10-02T12:00:00+02:00;371
2021-10-02T13:00:00+02:00;1095
2021-10-02T14:00:00+02:00;1080
2021-10-02T15:00:00+02:00;1761
2021-10-02T16:00:00+02:00;688
2021-10-02T17:00:00+02:00;289
2021-10-02T18:00:00+02:00;1183
2021-10-02T19:00:00+02:00;1181
2021-10-02T20:00:00+02:00;576
2021-10-02T21:00:00+02:00;690
2021-10-02T22:00:00+02:00;468
2021-10-02T23:00:00+02:00;904
2021-10-03T00:00:00+02:00;291
2021-10-03T01:00:00+02:00;263
2021-10-03T02:00:00+02:00;606
2021-10-03T03:00:00+02:00;294
2021-10-03T04:00:00+02:00;425
2021-10-03T05:00:00+02:00;264
2021-10-03T06:00:00+02:00;283
2021-10-03T07:00:00+02:00;277
2021-10-03T08:00:00+02:00;382
2021-10-03T09:00:00+02:00;2628
2021-10-03T10:00:00+02:00;1174
2021-10-03T11:00:00+02:00;852
2021-10-03T12:00:00+02:00;2245
2021-10-03T13:00:00+02:00;1956
2021-10-03T14:00:00+02:00;513
2021-10-03T15:00:00+02:00;2027
2021-10-03T16:00:00+02:00;3466
2021-10-03T17:00:00+02:00;2094
2021-10-03T18:00:00+02:00;1362
2021-10-03T19:00:00+02:00;3449
2021-10-03T20:00:00+02:00;3379
2021-10-03T21:00:00+02:00;1874
2021-10-03T22:00:00+02:00;2657
2021-10-03T23:00:00+02:00;1247
2021-10-04T00:00:00+02:00;898
2021-10-04T01:00:00+02:00;284
2021-10-04T02:00:00+02:00;295
2021-10-04T03:00:00+02:00;277
2021-10-04T04:00:00+02:00;273
2021-10-04T05:00:00+02:00;276
2021-10-04T06:00:00+02:00;427
2021-10-04T07:00:00+02:00;438
2021-10-04T08:00:00+02:00;1861
2021-10-04T09:00:00+02:00;3799
2021-10-04T10:00:00+02:00;8837
2021-10-04T11:00:00+02:00;5776
2021-10-04T12:00:00+02:00;4183
2021-10-04T13:00:00+02:00;1684
2021-10-04T14:00:00+02:00;1151
2021-10-04T15:00:00+02:00;5270
2021-10-04T16:00:00+02:00;5740
2021-10-04T17:00:00+02:00;10471
2021-10-04T18:00:00+02:00;4798
2021-10-04T19:00:00+02:00;3630
2021-10-04T20:00:00+02:00;3602
2021-10-04T21:00:00+02:00;2638
2021-10-04T22:00:00+02:00;1180
2021-10-04T23:00:00+02:00;2052
2021-10-05T00:00:00+02:00;928
2021-10-05T01:00:00+02:00;177
2021-10-05T02:00:00+02:00;276
2021-10-05T03:00:00+02:00;231
2021-10-05T04:00:00+02:00;209
2021-10-05T05:00:00+02:00;183
2021-10-05T06:00:00+02:00;206
2021-10-05T07:00:00+02:00;2838
2021-10-05T08:00:00+02:00;1383
2021-10-05T09:00:00+02:00;7558
2021-10-05T10:00:00+02:00;3432
2021-10-05T11:00:00+02:00;4534
2021-10-05T12:00:00+02:00;5254
2021-10-05T13:00:00+02:00;1548
2021-10-05T14:00:00+02:00;1008
2021-10-05T15:00:00+02:00;1116
2021-10-05T16:00:00+02:00;1491
2021-10-05T17:00:00+02:00;1761
2021-10-05T18:00:00+02:00;1388
2021-10-05T19:00:00+02:00;1351
2021-10-05T20:00:00+02:00;2146
2021-10-05T21:00:00+02:00;1188
2021-10-05T22:00:00+02:00;3681
2021-10-05T23:00:00+02:00;1484
2021-10-06T00:00:00+02:00;632
2021-10-06T01:00:00+02:00;693
2021-10-06T02:00:00+02:00;690
2021-10-06T03:00:00+02:00;768
2021-10-06T04:00:00+02:00;257
2021-10-06T05:00:00+02:00;253
2021-10-06T06:00:00+02:00;261
2021-10-06T07:00:00+02:00;287
2021-10-06T08:00:00+02:00;1578
2021-10-06T09:00:00+02:00;2876
2021-10-06T10:00:00+02:00;14602
2021-10-06T11:00:00+02:00;5617
2021-10-06T12:00:00+02:00;6485
2021-10-06T13:00:00+02:00;1973
2021-10-06T14:00:00+02:00;1405
2021-10-06T15:00:00+02:00;1940
2021-10-06T16:00:00+02:00;1485
2021-10-06T17:00:00+02:00;971
2021-10-06T18:00:00+02:00;1441
2021-10-06T19:00:00+02:00;3148
2021-10-06T20:00:00+02:00;3842
2021-10-06T21:00:00+02:00;3297
2021-10-06T22:00:00+02:00;4092
2021-10-06T23:00:00+02:00;1514
2021-10-07T00:00:00+02:00;252
2021-10-07T01:00:00+02:00;267
2021-10-07T02:00:00+02:00;283
2021-10-07T03:00:00+02:00;251
2021-10-07T04:00:00+02:00;285
2021-10-07T05:00:00+02:00;419
2021-10-07T06:00:00+02:00;266
2021-10-07T07:00:00+02:00;632
2021-10-07T08:00:00+02:00;1279
2021-10-07T09:00:00+02:00;2543
2021-10-07T10:00:00+02:00;4711
2021-10-07T11:00:00+02:00;7238
2021-10-07T12:00:00+02:00;1946
2021-10-07T13:00:00+02:00;637
2021-10-07T14:00:00+02:00;943
2021-10-07T15:00:00+02:00;2266
2021-10-07T16:00:00+02:00;1152
2021-10-07T17:00:00+02:00;286
2021-10-07T18:00:00+02:00;1051
2021-10-07T19:00:00+02:00;1563
2021-10-07T20:00:00+02:00;2682
2021-10-07T21:00:00+02:00;1279
2021-10-07T22:00:00+02:00;2228
2021-10-07T23:00:00+02:00;1557
2021-10-08T00:00:00+02:00;440
2021-10-08T01:00:00+02:00;282
2021-10-08T02:00:00+02:00;292
2021-10-08T03:00:00+02:00;245
2021-10-08T04:00:00+02:00;271
2021-10-08T05:00:00+02:00;359
2021-10-08T06:00:00+02:00;268
2021-10-08T07:00:00+02:00;890
2021-10-08T08:00:00+02:00;973
2021-10-08T09:00:00+02:00;1308
2021-10-08T10:00:00+02:00;292
2021-10-08T11:00:00+02:00;303
2021-10-08T12:00:00+02:00;443
2021-10-08T13:00:00+02:00;1645
2021-10-08T14:00:00+02:00;781
2021-10-08T15:00:00+02:00;856
2021-10-08T16:00:00+02:00;1502
2021-10-08T17:00:00+02:00;614
2021-10-08T18:00:00+02:00;300
2021-10-08T19:00:00+02:00;1901
2021-10-08T20:00:00+02:00;2325
2021-10-08T21:00:00+02:00;1861
